,Seq,Dur,RunTime,Mean,Sum,Min,Max,Proto,sTos,sDSb,sTtl,sHops,Cause,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Offset,sMeanPktSz,dMeanPktSz,Load,SrcLoad,DstLoad,Loss,SrcLoss,DstLoss,pLoss,Rate,SrcRate,DstRate,State,TcpRtt,SynAck,AckDat,Label,Attack Type,Attack Tool
498,514,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,52.0,12.0,Start,1,1,0,58,58,0,51572,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
499,112,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,58.0,6.0,Start,1,1,0,58,58,0,12972,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
500,4155,0.173762,0.173762,0.173762,0.173762,0.173762,0.173762,udp,0.0,cs0,64.0,0.0,Start,19,10,9,7314,4296,3018,414164,429.600006,335.333344,301561.9063,178036.625,123525.2891,0,0,0,0.0,103.589973,51.794987,46.039986,CON,0.0,0.0,0.0,Benign,Benign,Benign
501,386,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,48.0,16.0,Start,1,1,0,58,58,0,39284,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
502,267,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,49.0,15.0,Start,1,1,0,58,58,0,27852,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
503,444,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,46.0,18.0,Start,1,1,0,58,58,0,44852,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
504,300,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,50.0,14.0,Start,1,1,0,58,58,0,31020,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
505,527,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,36.0,28.0,Start,1,1,0,58,58,0,52820,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
506,532,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,49.0,15.0,Start,1,1,0,58,58,0,53300,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
507,4174,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,419484,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
508,108,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,45.0,19.0,Start,1,1,0,58,58,0,12588,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
509,252,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,37.0,27.0,Start,1,1,0,58,58,0,26412,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
510,4192,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,423348,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
511,4160,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,415276,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
512,94,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,43.0,21.0,Start,1,1,0,58,58,0,11244,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
513,182,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,56.0,8.0,Start,1,1,0,58,58,0,19692,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
514,141,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,58.0,6.0,Start,1,1,0,58,58,0,15756,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
515,496,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,45.0,19.0,Start,1,1,0,58,58,0,49844,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
516,328,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,53.0,11.0,Start,1,1,0,58,58,0,33708,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
517,460,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,40.0,24.0,Start,1,1,0,58,58,0,46388,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
518,4,4.996135,4.996135,4.996135,4.996135,4.996135,4.996135,udp,0.0,cs0,117.0,11.0,Status,124,109,15,149103,144713,4390,415692,1327.642212,292.666656,236156.9375,229595.0625,6561.87207,0,0,0,0.0,24.61903,21.616709,2.802166,CON,0.0,0.0,0.0,Benign,Benign,Benign
519,69,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,54.0,10.0,Start,1,1,0,58,58,0,8736,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
520,210,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,51.0,13.0,Start,1,1,0,58,58,0,22380,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
521,317,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,36.0,28.0,Start,1,1,0,58,58,0,32652,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
522,356,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,47.0,17.0,Start,1,1,0,58,58,0,36396,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
523,456,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,54.0,10.0,Start,1,1,0,58,58,0,46004,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
524,355,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,54.0,10.0,Start,1,1,0,58,58,0,36300,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
525,196,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,40.0,24.0,Start,1,1,0,58,58,0,21036,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
526,179,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,49.0,15.0,Start,1,1,0,58,58,0,19404,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
527,2100,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,210456,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
528,243,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,38.0,26.0,Start,1,1,0,58,58,0,25548,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
529,280,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,50.0,14.0,Start,1,1,0,58,58,0,29100,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
530,4166,0.150757,0.150757,0.150757,0.150757,0.150757,0.150757,udp,0.0,cs0,64.0,0.0,Start,21,11,10,6856,2512,4344,416612,228.363632,434.399994,328687.875,121201.6719,207486.2188,0,0,0,0.0,132.663818,66.331909,59.698719,CON,0.0,0.0,0.0,Benign,Benign,Benign
531,325,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,50.0,14.0,Start,1,1,0,58,58,0,33420,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
532,21,0.148107,0.148107,0.148107,0.148107,0.148107,0.148107,udp,0.0,cs0,64.0,0.0,Status,10,5,5,5127,3181,1946,414676,636.200012,389.200012,221569.5313,137468.1719,84101.35156,0,0,0,0.0,60.766876,27.0075,27.0075,CON,0.0,0.0,0.0,Benign,Benign,Benign
533,31,0.000263,0.000263,0.000263,0.000263,0.000263,0.000263,sctp,186.0,ef,255.0,1.0,Status,2,1,1,192,94,98,426096,94.0,98.0,0.0,0.0,0.0,0,0,0,0.0,3802.281494,0.0,0.0,CON,0.0,0.0,0.0,Benign,Benign,Benign
534,468,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,39.0,25.0,Start,1,1,0,58,58,0,47156,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
535,2089,0.086606,0.086606,0.086606,0.086606,0.086606,0.086606,udp,0.0,cs0,64.0,0.0,Start,11,6,5,4814,2171,2643,207932,361.833344,528.599976,362561.4688,167193.9531,195367.5156,0,0,0,0.0,115.465439,57.732719,46.186176,CON,0.0,0.0,0.0,Benign,Benign,Benign
536,99,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,38.0,26.0,Start,1,1,0,58,58,0,11724,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
537,4204,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,425888,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
538,195,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,49.0,15.0,Start,1,1,0,58,58,0,20940,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
539,158,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,38.0,26.0,Start,1,1,0,58,58,0,17388,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
540,4254,0.199974,0.199974,0.199974,0.199974,0.199974,0.199974,tcp,0.0,cs0,64.0,0.0,Start,13,7,6,1749,847,902,437920,121.0,150.333328,59127.6875,29043.77539,30083.91016,0,0,0,0.0,60.007801,30.003901,25.00325,CON,0.015852,0.001071,0.014781,Benign,Benign,Benign
541,242,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,51.0,13.0,Start,1,1,0,58,58,0,25452,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
542,4211,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,427632,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
543,5,4.997897,4.997897,4.997897,4.997897,4.997897,4.997897,udp,0.0,cs0,117.0,11.0,Status,142,122,20,168386,163822,4564,216252,1342.803223,228.199997,267017.9063,260077.375,6940.519043,0,0,0,0.0,28.211864,24.210182,3.801599,CON,0.0,0.0,0.0,Benign,Benign,Benign
544,31,0.000197,0.000197,0.000197,0.000197,0.000197,0.000197,sctp,186.0,ef,255.0,1.0,Status,2,1,1,192,94,98,213620,94.0,98.0,0.0,0.0,0.0,0,0,0,0.0,5076.14209,0.0,0.0,CON,0.0,0.0,0.0,Benign,Benign,Benign
545,31,0.0,0.0,0.0,0.0,0.0,0.0,sctp,186.0,ef,255.0,1.0,Status,2,1,1,200,98,102,77412,98.0,102.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,CON,0.0,0.0,0.0,Benign,Benign,Benign
546,4,4.966028,4.966028,4.966028,4.966028,4.966028,4.966028,udp,0.0,cs0,117.0,11.0,Status,118,105,13,142910,140005,2905,432492,1333.380981,223.461533,227713.5625,223393.0156,4320.555176,0,0,0,0.0,23.560076,20.942289,2.416418,CON,0.0,0.0,0.0,Benign,Benign,Benign
547,3,4.999907,4.999907,4.999907,4.999907,4.999907,4.999907,udp,0.0,cs0,117.0,11.0,Status,103,85,18,106845,101818,5027,206384,1197.858765,279.277771,168593.5313,160996.5938,7596.941406,0,0,0,0.0,20.400379,16.800312,3.400063,CON,0.0,0.0,0.0,Benign,Benign,Benign
548,68,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,38.0,26.0,Start,1,1,0,58,58,0,8640,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
549,137,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,42.0,22.0,Start,1,1,0,58,58,0,15372,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
550,74,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,56.0,8.0,Start,1,1,0,58,58,0,9216,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
551,4241,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,435140,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
552,9,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,944,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
553,85,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,47.0,17.0,Start,1,1,0,58,58,0,10268,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
554,140,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,42.0,22.0,Start,1,1,0,58,58,0,15660,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
555,276,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,50.0,14.0,Start,1,1,0,58,58,0,28716,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
556,316,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,46.0,18.0,Start,1,1,0,58,58,0,32556,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
557,502,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,49.0,15.0,Start,1,1,0,58,58,0,50420,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
558,28,0.07422,0.07422,0.07422,0.07422,0.07422,0.07422,udp,0.0,cs0,64.0,0.0,Status,6,3,3,730,530,200,433924,176.666672,66.666664,52600.37891,38156.83203,14443.5459,0,0,0,0.0,67.367287,26.946915,26.946915,CON,0.0,0.0,0.0,Benign,Benign,Benign
559,231,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,49.0,15.0,Start,1,1,0,58,58,0,24396,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
560,15,0.051722,0.051722,0.051722,0.051722,0.051722,0.051722,udp,0.0,cs0,64.0,0.0,Status,6,3,3,730,530,200,416808,176.666672,66.666664,75480.45313,54754.26172,20726.18945,0,0,0,0.0,96.670662,38.668262,38.668262,CON,0.0,0.0,0.0,Benign,Benign,Benign
561,470,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,58.0,6.0,Start,1,1,0,58,58,0,47348,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
562,2126,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,216460,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
563,2105,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,211252,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
564,20,0.137037,0.137037,0.137037,0.137037,0.137037,0.137037,tcp,0.0,cs0,64.0,0.0,Status,8,4,4,1932,855,1077,423844,213.75,269.25,84648.67188,37478.92969,47169.74609,0,0,0,0.0,51.081097,21.891899,21.891899,CON,0.0,0.0,0.0,Benign,Benign,Benign
565,213,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,50.0,14.0,Start,1,1,0,58,58,0,22668,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
566,191,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,36.0,28.0,Start,1,1,0,58,58,0,20556,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
567,6,4.999,4.999,4.999,4.999,4.999,4.999,udp,0.0,cs0,117.0,11.0,Status,199,184,15,248436,243585,4851,417300,1323.831543,323.399994,394942.9688,387696.7188,7246.249023,0,0,0,0.0,39.607922,36.607323,2.80056,CON,0.0,0.0,0.0,Benign,Benign,Benign
568,4191,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,422736,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
569,499,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,36.0,28.0,Start,1,1,0,58,58,0,50132,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
570,2124,0.060906,0.060906,0.060906,0.060906,0.060906,0.060906,tcp,0.0,cs0,64.0,0.0,Start,4,2,2,316,158,158,215732,79.0,79.0,20753.29102,10376.64551,10376.64551,0,0,0,0.0,49.256229,16.418743,16.418743,CON,0.0,0.0,0.0,Benign,Benign,Benign
571,4216,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,428464,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
572,46,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,51.0,13.0,Start,1,1,0,58,58,0,6300,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
573,392,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,43.0,21.0,Start,1,1,0,58,58,0,39860,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
574,6,4.999846,4.999846,4.999846,4.999846,4.999846,4.999846,udp,0.0,cs0,117.0,11.0,Status,160,143,17,197752,193398,4354,5384,1352.433594,256.117645,313840.0625,307283.0625,6557.001953,0,0,0,0.0,31.80098,28.400875,3.200099,CON,0.0,0.0,0.0,Benign,Benign,Benign
575,15,0.052898,0.052898,0.052898,0.052898,0.052898,0.052898,udp,0.0,cs0,64.0,0.0,Status,6,3,3,730,530,200,424660,176.666672,66.666664,73802.41406,53536.99609,20265.41602,0,0,0,0.0,94.52153,37.808613,37.808613,CON,0.0,0.0,0.0,Benign,Benign,Benign
576,2134,0.014892,0.014892,0.014892,0.014892,0.014892,0.014892,tcp,0.0,cs0,64.0,0.0,Status,6,3,3,439,229,210,417924,76.333336,70.0,157399.9531,82191.78125,75208.16406,0,0,0,0.0,335.750732,134.300293,134.300293,FIN,0.017029,0.001149,0.01588,Benign,Benign,Benign
577,4217,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,428984,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
578,239,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,48.0,16.0,Start,1,1,0,58,58,0,25164,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
579,4,4.999297,4.999297,4.999297,4.999297,4.999297,4.999297,udp,0.0,cs0,117.0,11.0,Status,189,160,29,219193,213789,5404,203940,1336.181274,186.344833,348322.5625,339972.5938,8349.973633,0,0,0,0.0,37.605286,31.80447,5.600787,CON,0.0,0.0,0.0,Benign,Benign,Benign
580,364,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,52.0,12.0,Start,1,1,0,58,58,0,37172,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
581,3,4.997104,4.997104,4.997104,4.997104,4.997104,4.997104,udp,0.0,cs0,117.0,11.0,Status,164,151,13,194555,190037,4518,417404,1258.523193,347.538452,308898.9063,302221.4375,6677.467285,0,0,0,0.0,32.618893,30.017385,2.401391,CON,0.0,0.0,0.0,Benign,Benign,Benign
582,414,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,50.0,14.0,Start,1,1,0,58,58,0,41972,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
583,5,4.949676,4.949676,4.949676,4.949676,4.949676,4.949676,udp,0.0,cs0,117.0,11.0,Status,130,116,14,159540,153486,6054,415588,1323.155151,432.428558,255022.75,245936.0938,9086.655273,0,0,0,0.0,26.062311,23.233845,2.626435,CON,0.0,0.0,0.0,Benign,Benign,Benign
584,14,0.052894,0.052894,0.052894,0.052894,0.052894,0.052894,udp,0.0,cs0,64.0,0.0,Status,6,3,3,746,546,200,215340,182.0,66.666664,75320.45313,55053.50391,20266.94922,0,0,0,0.0,94.528679,37.811474,37.811474,CON,0.0,0.0,0.0,Benign,Benign,Benign
585,320,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,42.0,22.0,Start,1,1,0,58,58,0,32940,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
586,14,0.056824,0.056824,0.056824,0.056824,0.056824,0.056824,udp,0.0,cs0,64.0,0.0,Status,6,3,3,746,546,200,202196,182.0,66.666664,70111.21875,51245.95313,18865.26953,0,0,0,0.0,87.99099,35.196396,35.196396,CON,0.0,0.0,0.0,Benign,Benign,Benign
587,5,4.99912,4.99912,4.99912,4.99912,4.99912,4.99912,udp,0.0,cs0,117.0,11.0,Status,185,168,17,228233,223871,4362,428568,1332.56543,256.588226,362695.8125,356125.0625,6570.756348,0,0,0,0.0,36.806477,33.405876,3.200563,CON,0.0,0.0,0.0,Benign,Benign,Benign
588,2053,0.1331,0.1331,0.1331,0.1331,0.1331,0.1331,udp,0.0,cs0,64.0,0.0,Status,6,3,3,595,381,214,207212,127.0,71.333336,23861.75781,15266.7168,8595.041016,0,0,0,0.0,37.565739,15.026296,15.026296,CON,0.0,0.0,0.0,Benign,Benign,Benign
589,390,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,56.0,8.0,Start,1,1,0,58,58,0,39668,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
590,228,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,36.0,28.0,Start,1,1,0,58,58,0,24108,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
591,2074,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,204540,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
592,5,4.99806,4.99806,4.99806,4.99806,4.99806,4.99806,udp,0.0,cs0,117.0,11.0,Status,130,117,13,154169,149774,4395,433212,1280.119629,338.076935,244176.3281,237682.6094,6493.719238,0,0,0,0.0,25.810013,23.209003,2.400931,CON,0.0,0.0,0.0,Benign,Benign,Benign
593,20,0.14108,0.14108,0.14108,0.14108,0.14108,0.14108,tcp,0.0,cs0,64.0,0.0,Status,10,5,5,2096,921,1175,220412,184.199997,235.0,95094.97656,41791.89063,53303.08594,0,0,0,0.0,63.793591,28.352707,28.352707,CON,0.0,0.0,0.0,Benign,Benign,Benign
