,Seq,Dur,RunTime,Mean,Sum,Min,Max,Proto,sTos,sDSb,sTtl,sHops,Cause,TotPkts,SrcPkts,DstPkts,TotBytes,SrcBytes,DstBytes,Offset,sMeanPktSz,dMeanPktSz,Load,SrcLoad,DstLoad,Loss,SrcLoss,DstLoss,pLoss,Rate,SrcRate,DstRate,State,TcpRtt,SynAck,AckDat,Label,Attack Type,Attack Tool
4786,114,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,40.0,24.0,Start,1,1,0,42,42,0,12308,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
4787,654,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,67080,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
4788,848,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,42.0,22.0,Start,1,1,0,58,58,0,83840,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
4789,2187,4.535102,4.535102,4.535102,4.535102,4.535102,4.535102,udp,0.0,cs0,63.0,1.0,Start,3,3,0,126,126,0,414144,42.0,0.0,148.17749,148.17749,0.0,0,0,0,0.0,0.441004,0.441004,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
4790,703,1.988032,1.988032,1.988032,1.988032,1.988032,1.988032,tcp,0.0,cs0,63.0,1.0,Status,5,2,3,824,144,680,227888,72.0,226.666672,2116.66626,289.733765,1826.932373,0,0,0,0.0,2.01204,0.50301,1.00602,RST,0.014969,0.001394,0.013575,Malicious,SlowrateDoS,Slowloris
4791,4197,0.063048,0.063048,0.063048,0.063048,0.063048,0.063048,udp,0.0,cs0,64.0,0.0,Status,6,3,3,2328,2086,242,431396,695.333313,80.666664,197056.2188,176500.4531,20555.76758,0,0,0,0.0,79.304657,31.721865,31.721865,CON,0.0,0.0,0.0,Benign,Benign,Benign
4792,658,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Status,1,0,1,66,0,66,243388,0.0,66.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,RST,0.013864,0.001362,0.012502,Malicious,SlowrateDoS,Slowloris
4793,90,0.001802,0.001802,0.001802,0.001802,0.001802,0.001802,tcp,0.0,cs0,41.0,23.0,Start,2,1,1,112,58,54,10748,58.0,54.0,0.0,0.0,0.0,0,0,0,0.0,554.938965,0.0,0.0,RST,0.0,0.0,0.0,Malicious,SYNScan,Nmap
4794,2663,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,54,54,0,455380,54.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNFlood,Hping3
4795,559,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,57960,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
4796,1367,4.935662,4.935662,4.935662,4.935662,4.935662,4.935662,tcp,0.0,cs0,63.0,1.0,Start,19,7,12,12820,791,12029,261524,113.0,1002.416687,18972.12695,1098.940796,17873.18555,0,0,0,0.0,3.646927,1.215642,2.228678,FIN,0.015705,0.001632,0.014073,Malicious,HTTPFlood,Goldeneye
4797,829,0.029292,0.029292,0.029292,0.029292,0.029292,0.029292,tcp,0.0,cs0,63.0,1.0,Start,7,4,3,667,461,206,269128,115.25,68.666664,132186.2656,94496.78906,37689.47266,0,0,0,0.0,204.834076,102.417038,68.27803,CON,0.013997,0.001511,0.012486,Malicious,SlowrateDoS,Slowloris
4798,6,4.99783,4.99783,4.99783,4.99783,4.99783,4.99783,udp,0.0,cs0,117.0,11.0,Status,112,98,14,134329,130202,4127,210248,1328.591797,294.785706,212423.3906,206287.9375,6135.462891,0,0,0,0.0,22.209639,19.408424,2.601129,CON,0.0,0.0,0.0,Benign,Benign,Benign
4799,953,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,52.0,12.0,Start,1,1,0,58,58,0,93928,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
4800,4,4.997199,4.997199,4.997199,4.997199,4.997199,4.997199,udp,0.0,cs0,117.0,11.0,Status,127,109,18,147466,142198,5268,879900,1304.568848,292.666656,233522.8125,225556.75,7966.0625,0,0,0,0.0,25.214125,21.612106,3.401906,CON,0.0,0.0,0.0,Benign,Benign,Benign
4801,2792,4.544703,4.544703,4.544703,4.544703,4.544703,4.544703,udp,0.0,cs0,63.0,1.0,Start,3,3,0,126,126,0,467720,42.0,0.0,147.864441,147.864441,0.0,0,0,0,0.0,0.440073,0.440073,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
4802,351,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,37872,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
4803,74,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,56.0,8.0,Start,1,1,0,58,58,0,9216,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
4804,871,0.032415,0.032415,0.032415,0.032415,0.032415,0.032415,tcp,0.0,cs0,63.0,1.0,Start,7,4,3,666,460,206,278136,115.0,68.666664,119204.0781,85145.76563,34058.30859,0,0,0,0.0,185.099503,92.549751,61.699833,CON,0.014102,0.002006,0.012096,Malicious,SlowrateDoS,Slowloris
4805,231,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,54.0,10.0,Start,1,1,0,42,42,0,22324,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
4806,900,1.914635,1.914635,1.914635,1.914635,1.914635,1.914635,tcp,0.0,cs0,63.0,1.0,Status,5,2,3,824,144,680,328844,72.0,226.666672,2197.808105,300.840637,1896.967407,0,0,0,0.0,2.089171,0.522293,1.044586,RST,0.01401,0.001397,0.012613,Malicious,SlowrateDoS,Slowloris
4807,1022,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,102720,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
4808,1237,0.060889,0.060889,0.060889,0.060889,0.060889,0.060889,tcp,0.0,cs0,63.0,1.0,Start,10,5,5,4489,674,3815,234072,134.800003,763.0,471940.75,70948.78125,400991.9688,0,0,0,0.0,147.809952,65.693314,65.693314,CON,0.021891,0.002098,0.019793,Malicious,HTTPFlood,Goldeneye
4809,2846,4.540645,4.540645,4.540645,4.540645,4.540645,4.540645,udp,0.0,cs0,63.0,1.0,Start,3,3,0,126,126,0,472448,42.0,0.0,147.996597,147.996597,0.0,0,0,0,0.0,0.440466,0.440466,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
4810,299,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,32880,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
4811,348,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,37584,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
4812,3191,2.97925,2.97925,2.97925,2.97925,2.97925,2.97925,tcp,0.0,cs0,63.0,1.0,Start,2,2,0,108,108,0,541576,54.0,0.0,145.002945,145.002945,0.0,1,1,0,33.333333,0.335655,0.335655,0.0,REQ,0.0,0.0,0.0,Malicious,SYNFlood,Hping3
4813,2471,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,63.0,1.0,Start,1,1,0,42,42,0,439216,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
4814,1988,0.027096,0.027096,0.027096,0.027096,0.027096,0.027096,tcp,0.0,cs0,63.0,1.0,Start,3,2,1,166,108,58,326916,54.0,58.0,15943.3125,15943.3125,0.0,0,0,0,0.0,73.81163,36.905815,0.0,RST,0.002136,0.002136,0.0,Malicious,SYNFlood,Hping3
4815,594,3.391636,3.391636,3.391636,3.391636,3.391636,3.391636,tcp,0.0,cs0,63.0,1.0,Status,6,3,3,901,221,680,196688,73.666664,226.666672,1419.963745,349.094086,1070.869629,0,0,0,0.0,1.474215,0.589686,0.589686,FIN,0.019008,0.001552,0.017456,Malicious,SlowrateDoS,Slowloris
4816,6,4.99936,4.99936,4.99936,4.99936,4.99936,4.99936,udp,0.0,cs0,117.0,11.0,Status,137,117,20,161207,156654,4553,199360,1338.923096,227.649994,255459.8906,248537.4063,6922.48584,0,0,0,0.0,27.203482,23.202971,3.800486,CON,0.0,0.0,0.0,Benign,Benign,Benign
4817,1022,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,54.0,10.0,Start,1,1,0,42,42,0,87116,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
4818,676,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,46.0,18.0,Start,1,1,0,42,42,0,58580,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
4819,2533,4.544,4.544,4.544,4.544,4.544,4.544,udp,0.0,cs0,63.0,1.0,Start,3,3,0,126,126,0,444664,42.0,0.0,147.887314,147.887314,0.0,0,0,0,0.0,0.440141,0.440141,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
4820,506,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,52872,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
4821,1008,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,48.0,16.0,Start,1,1,0,58,58,0,99208,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
4822,840,0.029079,0.029079,0.029079,0.029079,0.029079,0.029079,tcp,0.0,cs0,63.0,1.0,Start,7,4,3,666,460,206,271460,115.0,68.666664,132879.4063,94913.85938,37965.54297,0,0,0,0.0,206.334473,103.167236,68.77816,CON,0.014024,0.001959,0.012065,Malicious,SlowrateDoS,Slowloris
4823,765,0.029108,0.029108,0.029108,0.029108,0.029108,0.029108,tcp,0.0,cs0,63.0,1.0,Start,7,4,3,666,460,206,255784,115.0,68.666664,132747.0,94819.28906,37927.71484,0,0,0,0.0,206.128891,103.064445,68.709633,CON,0.014015,0.001987,0.012028,Malicious,SlowrateDoS,Slowloris
4824,572,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,49.0,15.0,Start,1,1,0,58,58,0,57140,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
4825,1884,0.016995,0.016995,0.016995,0.016995,0.016995,0.016995,tcp,0.0,cs0,63.0,1.0,Start,3,2,1,166,108,58,305936,54.0,58.0,25419.24219,25419.24219,0.0,0,0,0,0.0,117.681671,58.840836,0.0,RST,0.002388,0.002388,0.0,Malicious,SYNFlood,Hping3
4826,256,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,28336,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
4827,2536,4.554524,4.554524,4.554524,4.554524,4.554524,4.554524,udp,0.0,cs0,63.0,1.0,Start,3,3,0,126,126,0,444928,42.0,0.0,147.545609,147.545609,0.0,0,0,0,0.0,0.439124,0.439124,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
4828,2146,0.016008,0.016008,0.016008,0.016008,0.016008,0.016008,tcp,0.0,cs0,63.0,1.0,Start,3,2,1,166,108,58,359032,54.0,58.0,26986.50586,26986.50586,0.0,0,0,0,0.0,124.937523,62.468761,0.0,RST,0.002276,0.002276,0.0,Malicious,SYNFlood,Hping3
4829,4162,0.180854,0.180854,0.180854,0.180854,0.180854,0.180854,udp,0.0,cs0,64.0,0.0,Start,22,13,9,14086,9058,5028,415996,696.769226,558.666687,567618.125,369889.5313,197728.5625,0,0,0,0.0,116.115768,66.351868,44.234577,CON,0.0,0.0,0.0,Benign,Benign,Benign
4830,834,4.18386,4.18386,4.18386,4.18386,4.18386,4.18386,tcp,0.0,cs0,63.0,1.0,Status,6,3,3,901,221,680,306288,73.666664,226.666672,1151.09021,282.992279,868.0979,0,0,0,0.0,1.195069,0.478027,0.478027,FIN,0.01402,0.002073,0.011947,Malicious,SlowrateDoS,Slowloris
4831,842,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,47.0,17.0,Start,1,1,0,58,58,0,83264,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
4832,3,4.903141,4.903141,4.903141,4.903141,4.903141,4.903141,udp,0.0,cs0,117.0,11.0,Status,108,89,19,113595,106856,6739,861392,1200.629272,354.684204,182806.9063,172389.0938,10417.81152,0,0,0,0.0,21.822746,17.94768,3.671116,CON,0.0,0.0,0.0,Benign,Benign,Benign
4833,602,1.904925,1.904925,1.904925,1.904925,1.904925,1.904925,tcp,0.0,cs0,63.0,1.0,Start,9,5,4,808,536,272,161220,107.199997,68.0,2658.372314,1801.645752,856.726624,0,0,0,0.0,4.19964,2.09982,1.574865,CON,0.013927,0.001857,0.01207,Malicious,SlowrateDoS,Slowloris
4834,472,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,56.0,8.0,Start,1,1,0,58,58,0,47540,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
4835,814,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,45.0,19.0,Start,1,1,0,42,42,0,70288,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
4836,1743,3.325156,3.325156,3.325156,3.325156,3.325156,3.325156,tcp,0.0,cs0,63.0,1.0,Start,18,7,11,12923,960,11963,340936,137.142853,1087.54541,28146.65039,1980.057495,26166.5918,0,0,0,0.0,5.112542,1.804427,3.007378,CON,0.021993,0.00196,0.020033,Malicious,HTTPFlood,Goldeneye
4837,2561,2.260516,2.260516,2.260516,2.260516,2.260516,2.260516,udp,0.0,cs0,63.0,1.0,Start,2,2,0,84,84,0,447128,42.0,0.0,148.638641,148.638641,0.0,0,0,0,0.0,0.442377,0.442377,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
4838,1608,3.239178,3.239178,3.239178,3.239178,3.239178,3.239178,tcp,0.0,cs0,63.0,1.0,Start,21,9,12,13348,1034,12314,312412,114.888885,1026.166626,30150.85938,2272.181396,27878.67773,1,0,1,4.545455,6.174406,2.469762,3.395923,CON,0.013986,0.001462,0.012524,Malicious,HTTPFlood,Goldeneye
4839,1363,4.959728,4.959728,4.959728,4.959728,4.959728,4.959728,tcp,0.0,cs0,63.0,1.0,Start,10,4,6,4470,589,3881,260676,147.25,646.833313,5930.970703,712.942383,5218.02832,0,0,0,0.0,1.814616,0.604872,1.00812,FIN,0.024049,0.001309,0.02274,Malicious,HTTPFlood,Goldeneye
4840,4,4.966738,4.966738,4.966738,4.966738,4.966738,4.966738,udp,0.0,cs0,117.0,11.0,Status,247,224,23,307361,302415,4946,210352,1350.067017,215.043472,492550.2188,484929.9375,7620.292969,0,0,0,0.0,49.529488,44.898682,4.429466,CON,0.0,0.0,0.0,Benign,Benign,Benign
4841,667,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Status,1,0,1,66,0,66,245188,0.0,66.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,RST,0.014048,0.001986,0.012062,Malicious,SlowrateDoS,Slowloris
4842,2907,4.541061,4.541061,4.541061,4.541061,4.541061,4.541061,udp,0.0,cs0,63.0,1.0,Start,3,3,0,126,126,0,477784,42.0,0.0,147.983047,147.983047,0.0,0,0,0,0.0,0.440426,0.440426,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
4843,782,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,42.0,22.0,Start,1,1,0,58,58,0,77504,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
4844,2032,0.018999,0.018999,0.018999,0.018999,0.018999,0.018999,tcp,0.0,cs0,63.0,1.0,Start,3,2,1,166,108,58,335568,54.0,58.0,22738.03906,22738.03906,0.0,0,0,0,0.0,105.2687,52.63435,0.0,RST,0.003409,0.003409,0.0,Malicious,SYNFlood,Hping3
4845,982,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,98668,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
4846,370,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,45.0,19.0,Start,1,1,0,42,42,0,33728,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
4847,1062,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,38.0,26.0,Start,1,1,0,42,42,0,90316,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
4848,2324,0.017095,0.017095,0.017095,0.017095,0.017095,0.017095,tcp,0.0,cs0,63.0,1.0,Start,3,2,1,166,108,58,395212,54.0,58.0,25270.54688,25270.54688,0.0,0,0,0,0.0,116.993279,58.496639,0.0,RST,0.002149,0.002149,0.0,Malicious,SYNFlood,Hping3
4849,518,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,39.0,25.0,Start,1,1,0,58,58,0,51956,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
4850,2072,4.42704,4.42704,4.42704,4.42704,4.42704,4.42704,udp,0.0,cs0,63.0,1.0,Start,3,3,0,126,126,0,404024,42.0,0.0,151.794418,151.794418,0.0,0,0,0,0.0,0.451769,0.451769,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
4851,4,0.327839,0.327839,0.327839,0.327839,0.327839,0.327839,udp,0.0,cs0,117.0,11.0,Status,95,73,22,102826,97951,4875,843952,1341.794556,221.590912,2471066.75,2357498.75,113567.9453,0,0,0,0.0,286.726105,219.62001,64.055832,CON,0.0,0.0,0.0,Benign,Benign,Benign
4852,1068,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,53.0,11.0,Start,1,1,0,42,42,0,90796,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
4853,710,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,38.0,26.0,Start,1,1,0,42,42,0,61300,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
4854,882,0.066874,0.066874,0.066874,0.066874,0.066874,0.066874,tcp,0.0,cs0,63.0,1.0,Start,18,7,11,12906,943,11963,159016,134.714279,1087.54541,1397852.75,96779.02344,1301073.75,0,0,0,0.0,254.209412,89.72097,149.534958,CON,0.022786,0.001891,0.020895,Malicious,HTTPFlood,Goldeneye
4855,2747,4.543299,4.543299,4.543299,4.543299,4.543299,4.543299,udp,0.0,cs0,63.0,1.0,Start,3,3,0,126,126,0,463776,42.0,0.0,147.910141,147.910141,0.0,0,0,0,0.0,0.440209,0.440209,0.0,INT,0.0,0.0,0.0,Malicious,UDPFlood,Hping3
4856,4274,0.00142,0.00142,0.00142,0.00142,0.00142,0.00142,udp,0.0,cs0,64.0,0.0,Start,2,1,1,220,85,135,442044,85.0,135.0,0.0,0.0,0.0,0,0,0,0.0,704.225342,0.0,0.0,CON,0.0,0.0,0.0,Benign,Benign,Benign
4857,781,3.276697,3.276697,3.276697,3.276697,3.276697,3.276697,tcp,0.0,cs0,63.0,1.0,Status,6,3,3,901,221,680,295476,73.666664,226.666672,1469.772827,361.339478,1108.43335,0,0,0,0.0,1.525927,0.610371,0.610371,FIN,0.019974,0.001624,0.01835,Malicious,SlowrateDoS,Slowloris
4858,4240,0.0,0.0,0.0,0.0,0.0,0.0,icmp,0.0,cs0,58.0,6.0,Start,1,1,0,98,98,0,434428,98.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,ECO,0.0,0.0,0.0,Benign,Benign,Benign
4859,714,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,36.0,28.0,Start,1,1,0,42,42,0,61620,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
4860,919,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,56.0,8.0,Start,1,1,0,58,58,0,90664,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
4861,1018,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,36.0,28.0,Start,1,1,0,58,58,0,100168,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
4862,1842,3.386026,3.386026,3.386026,3.386026,3.386026,3.386026,tcp,0.0,cs0,63.0,1.0,Start,21,10,11,13043,1080,11963,361924,108.0,1087.54541,27992.69727,2296.497559,25696.20117,0,0,0,0.0,5.90663,2.657983,2.953315,CON,0.021818,0.002116,0.019702,Malicious,HTTPFlood,Goldeneye
4863,120,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,15280,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
4864,594,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,56.0,8.0,Start,1,1,0,42,42,0,51960,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
4865,381,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,50.0,14.0,Start,1,1,0,42,42,0,34608,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
4866,1454,3.333997,3.333997,3.333997,3.333997,3.333997,3.333997,tcp,0.0,cs0,63.0,1.0,Start,21,10,11,13042,1079,11963,279872,107.900002,1087.54541,28429.53906,2332.335693,26097.20313,2,0,2,8.695652,5.998806,2.699462,2.999403,CON,0.018179,0.001896,0.016283,Malicious,HTTPFlood,Goldeneye
4867,3139,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,54,54,0,533144,54.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNFlood,Hping3
4868,29,0.052975,0.052975,0.052975,0.052975,0.052975,0.052975,udp,0.0,cs0,64.0,0.0,Status,5,3,2,668,530,138,419684,176.666672,69.0,63879.19141,53459.17969,10420.00977,0,0,0,0.0,75.507317,37.753658,18.876829,CON,0.0,0.0,0.0,Benign,Benign,Benign
4869,885,0.066897,0.066897,0.066897,0.066897,0.066897,0.066897,tcp,0.0,cs0,63.0,1.0,Start,20,9,11,13131,1168,11963,159652,129.777771,1087.54541,1424877.125,124250.7188,1300626.375,0,0,0,0.0,284.018738,119.58683,149.483536,CON,0.026831,0.001883,0.024948,Malicious,HTTPFlood,Goldeneye
4870,1263,4.945543,4.945543,4.945543,4.945543,4.945543,4.945543,tcp,0.0,cs0,63.0,1.0,Start,10,4,6,4576,695,3881,239584,173.75,646.833313,6077.391113,844.396667,5232.994629,0,0,0,0.0,1.81982,0.606607,1.011011,FIN,0.02101,0.001798,0.019212,Malicious,HTTPFlood,Goldeneye
4871,667,0.0,0.0,0.0,0.0,0.0,0.0,udp,0.0,cs0,45.0,19.0,Start,1,1,0,42,42,0,57860,42.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,INT,0.0,0.0,0.0,Malicious,UDPScan,Nmap
4872,563,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Start,1,1,0,74,74,0,58344,74.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,TCPConnectScan,Nmap
4873,771,0.03664,0.03664,0.03664,0.03664,0.03664,0.03664,tcp,0.0,cs0,63.0,1.0,Start,7,4,3,667,461,206,257056,115.25,68.666664,105676.8594,75545.85156,30131.00391,0,0,0,0.0,163.755463,81.877731,54.585152,CON,0.014017,0.001441,0.012576,Malicious,SlowrateDoS,Slowloris
4874,712,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,38.0,26.0,Start,1,1,0,58,58,0,70692,58.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,REQ,0.0,0.0,0.0,Malicious,SYNScan,Nmap
4875,282,0.0,0.0,0.0,0.0,0.0,0.0,tcp,0.0,cs0,63.0,1.0,Status,1,1,0,66,66,0,79164,66.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,FIN,0.0,0.0,0.0,Malicious,SlowrateDoS,Slowloris
4876,1494,3.314755,3.314755,3.314755,3.314755,3.314755,3.314755,tcp,0.0,cs0,63.0,1.0,Start,20,9,11,12806,843,11963,288352,93.666664,1087.54541,28058.78516,1810.088501,26248.69727,0,0,0,0.0,5.731947,2.413451,3.016814,CON,0.026731,0.002168,0.024563,Malicious,HTTPFlood,Goldeneye
